cluster	loglr	df	p	FDR	genes	N	annotation	intron	logef	LowGrade_Cartilage	HighGrade_Cartilage	deltapsi	ensemblID	chr	start	end	verdict	transcripts
chr5:clu_17781_-	11.6041159	2	9.13E-06	0.00383989	IL6ST	3	annotated	chr5:55947589:55951464:clu_17781_-	0.31932974	0.9846105	0.99047358	0.00586307	ENSG00000111199	chr5	55947589	55951464	annotated	ENST00000336909+ENST00000381287+ENST00000381294+ENST00000381298+ENST00000423954+ENST00000502326+ENST00000503773+ENST00000522633+ENST00000583149+ENST00000651614
chr5:clu_17781_-	11.6041159	2	9.13E-06	0.00383989	IL6ST	3	annotated	chr5:55948982:55951464:clu_17781_-	-0.266151	0.00857552	0.00480361	-0.0037719	ENSG00000163565	chr5	55948982	55951464	annotated	ENST00000423954+ENST00000651614
chr19:clu_77550_+	9.69467445	1	1.07E-05	0.00444223	ZNF561-AS1	2	annotated	chr19:9632417:9633460:clu_77550_+	-0.8916584	0.9963653	0.97875731	-0.017608	ENSG00000163565	chr19	9632417	9633460	annotated	ENST00000585797+ENST00000586614+ENST00000587536+ENST00000588765+ENST00000591932+ENST00000652787
chr19:clu_77550_+	9.69467445	1	1.07E-05	0.00444223	ZNF561-AS1	2	annotated	chr19:9632417:9645074:clu_77550_+	0.89165837	0.0036347	0.02124269	0.01760799	ENSG00000182473	chr19	9632417	9645074	annotated	ENST00000592851+ENST00000652061
chr4:clu_59035_-	9.68202372	1	1.08E-05	0.0044598	H2AFZ	2	annotated	chr4:99948523:99948811:clu_59035_-	-0.0891365	0.94664498	0.93688978	-0.0097552	ENSG00000182473	chr4	99948523	99948811	annotated	ENST00000296417+ENST00000511319+ENST00000529158
chr4:clu_59035_-	9.68202372	1	1.08E-05	0.0044598	H2AFZ	2	annotated	chr4:99948523:99948814:clu_59035_-	0.08913654	0.05335502	0.06311022	0.0097552	ENSG00000151632	chr4	99948523	99948814	annotated	ENST00000651623
chr7:clu_75066_-	11.3436377	2	1.18E-05	0.00484531	PDIA4	3	cryptic	chr7:149012360:149014904:clu_75066_-	0.49350754	0.44117367	0.44838804	0.00721437	ENSG00000151632	chr7	149012360	149014904	annotated	ENST00000286091+ENST00000652332
chr7:clu_75066_-	11.3436377	2	1.18E-05	0.00484531	PDIA4	3	cryptic	chr7:149012360:149020967:clu_75066_-	-0.9581117	0.00022894	5.45E-05	-0.0001744	ENSG00000274611	chr7	149012360	149020967	novel annotated pair	ENST00000286091+ENST00000652332
chr7:clu_75066_-	11.3436377	2	1.18E-05	0.00484531	PDIA4	3	cryptic	chr7:149019197:149020967:clu_75066_-	0.46460419	0.55859739	0.55155747	-0.0070399	ENSG00000274611	chr7	149019197	149020967	annotated	ENST00000286091+ENST00000413966+ENST00000652332
chr12:clu_65096_-	9.52354385	1	1.28E-05	0.00512301	ADCY6	2	cryptic	chr12:48783438:48788906:clu_65096_-	-6.8577359	1	1	0	ENSG00000204590	chr12	48783438	48788906	annotated	ENST00000550422
chr12:clu_65096_-	9.52354385	1	1.28E-05	0.00512301	ADCY6	2	cryptic	chr12:48783438:48800906:clu_65096_-	6.85773587	2.97E-24	2.69E-18	2.69E-18	ENSG00000204590	chr12	48783438	48800906	cryptic_fiveprime	.
chr7:clu_73815_-	11.2729458	2	1.27E-05	0.00512301	SEC61G	3	cryptic	chr7:54755881:54756290:clu_73815_-	0.96680955	0.0006739	0.00293678	0.00226288	ENSG00000150316	chr7	54755881	54756290	cryptic_fiveprime	.
chr7:clu_73815_-	11.2729458	2	1.27E-05	0.00512301	SEC61G	3	cryptic	chr7:54755881:54757495:clu_73815_-	-0.5087882	0.97355504	0.97004774	-0.0035073	ENSG00000150316	chr7	54755881	54757495	annotated	ENST00000352861+ENST00000395535+ENST00000415949+ENST00000450622+ENST00000460484+ENST00000480303
chr7:clu_73815_-	11.2729458	2	1.27E-05	0.00512301	SEC61G	3	cryptic	chr7:54755924:54757495:clu_73815_-	-0.4580213	0.02577106	0.02701548	0.00124442	ENSG00000105373	chr7	54755924	54757495	cryptic_threeprime	.
chr12:clu_24113_+	9.50341121	1	1.30E-05	0.00518554	UNG	2	cryptic	chr12:109098638:109099189:clu_24113_+	-18.963598	1	1	0	ENSG00000105373	chr12	109098638	109099189	annotated	ENST00000242576+ENST00000336865+ENST00000446767+ENST00000539287+ENST00000540158
chr12:clu_24113_+	9.50341121	1	1.30E-05	0.00518554	UNG	2	cryptic	chr12:109098638:109099208:clu_24113_+	18.9635978	1.01E-34	2.98E-18	2.98E-18	ENSG00000089597	chr12	109098638	109099208	cryptic_threeprime	.
chr1:clu_13029_-	9.45460757	1	1.37E-05	0.00540943	SERBP1	2	cryptic	chr1:67413258:67415166:clu_13029_-	0.58260506	1.58E-17	5.05E-17	3.48E-17	ENSG00000089597	chr1	67413258	67415166	cryptic_threeprime	.
chr1:clu_13029_-	9.45460757	1	1.37E-05	0.00540943	SERBP1	2	cryptic	chr1:67413263:67415166:clu_13029_-	-0.5826051	1	1	0	ENSG00000196230	chr1	67413263	67415166	annotated	ENST00000361219+ENST00000370990+ENST00000370994+ENST00000370995+ENST00000493607
chr12:clu_66157_-	13.8619073	4	1.42E-05	0.00554942	TRPV4	5	cryptic	chr12:109794487:109796525:clu_66157_-	0.07800587	0.53726589	0.53917553	0.00190964	ENSG00000196230	chr12	109794487	109796525	annotated	ENST00000261740+ENST00000418703+ENST00000536838+ENST00000538125+ENST00000541794
chr12:clu_66157_-	13.8619073	4	1.42E-05	0.00554942	TRPV4	5	cryptic	chr12:109794487:109798614:clu_66157_-	0.15944271	0.03483269	0.03792237	0.00308968	ENSG00000196230	chr12	109794487	109798614	annotated	ENST00000261740+ENST00000418703+ENST00000536838+ENST00000537083+ENST00000538125+ENST00000541794+ENST00000544971
chr12:clu_66157_-	13.8619073	4	1.42E-05	0.00554942	TRPV4	5	cryptic	chr12:109796704:109797817:clu_66157_-	-0.1827918	0.00828154	0.00640308	-0.0018785	ENSG00000075391	chr12	109796704	109797817	cryptic_fiveprime	.
chr12:clu_66157_-	13.8619073	4	1.42E-05	0.00554942	TRPV4	5	cryptic	chr12:109796704:109798614:clu_66157_-	0.07228264	0.40736335	0.40647823	-0.0008851	ENSG00000075391	chr12	109796704	109798614	annotated	ENST00000261740+ENST00000418703+ENST00000536838+ENST00000538125+ENST00000541794
chr12:clu_66157_-	13.8619073	4	1.42E-05	0.00554942	TRPV4	5	cryptic	chr12:109798122:109798614:clu_66157_-	-0.1269394	0.01225653	0.01002079	-0.0022357	ENSG00000075391	chr12	109798122	109798614	cryptic_threeprime	.
chr1:clu_69896_+	9.34009701	1	1.55E-05	0.00599353	IFI16	2	cryptic	chr1:159014945:159015872:clu_69896_+	-1.3190317	1	0.99999993	-6.08E-08	ENSG00000125827	chr1	159014945	159015872	annotated	ENST00000295809+ENST00000340979+ENST00000359709+ENST00000368131+ENST00000368132+ENST00000426592+ENST00000447473+ENST00000448393+ENST00000483916+ENST00000493884
chr1:clu_69896_+	9.34009701	1	1.55E-05	0.00599353	IFI16	2	cryptic	chr1:159014945:159015878:clu_69896_+	1.31903169	4.68E-09	6.54E-08	6.08E-08	ENSG00000125827	chr1	159014945	159015878	cryptic_threeprime	.
chr17:clu_56904_-	9.32052079	1	1.58E-05	0.00606514	EXOC7	2	cryptic	chr17:76088562:76088771:clu_56904_-	1.53729931	0.99962332	0.99998259	0.00035927	ENSG00000147316	chr17	76088562	76088771	annotated	ENST00000332065+ENST00000335146+ENST00000357231+ENST00000405575+ENST00000411744+ENST00000467586+ENST00000467929+ENST00000589210+ENST00000592559+ENST00000607838+ENST00000634349
chr17:clu_56904_-	9.32052079	1	1.58E-05	0.00606514	EXOC7	2	cryptic	chr17:76088562:76088780:clu_56904_-	-1.5372993	0.00037668	1.74E-05	-0.0003593	ENSG00000147316	chr17	76088562	76088780	cryptic_fiveprime	.
chr10:clu_71431_-	9.2804796	1	1.65E-05	0.00627129	AKR1C2	2	cryptic	chr10:4995838:4998625:clu_71431_-	1.80692334	0.14859235	0.8662455	0.71765315	ENSG00000143321	chr10	4995838	4998625	cryptic_threeprime	.
chr10:clu_71431_-	9.2804796	1	1.65E-05	0.00627129	AKR1C2	2	cryptic	chr10:4995865:4998625:clu_71431_-	-1.8069233	0.85140765	0.1337545	-0.7176531	ENSG00000143321	chr10	4995865	4998625	annotated	ENST00000380753+ENST00000421196+ENST00000460124+ENST00000604507
chr17:clu_55686_-	9.25493131	1	1.69E-05	0.00637531	TBC1D3	2	cryptic	chr17:38185988:38186532:clu_55686_-	0.7660327	0.99005053	0.99783313	0.0077826	ENSG00000143321	chr17	38185988	38186532	annotated	ENST00000620215
chr17:clu_55686_-	9.25493131	1	1.69E-05	0.00637531	TBC1D3	2	cryptic	chr17:38186112:38186532:clu_55686_-	-0.7660327	0.00994947	0.00216687	-0.0077826	ENSG00000052841	chr17	38186112	38186532	cryptic_threeprime	.
chr6:clu_8237_-	9.24864793	1	1.70E-05	0.00637531	GNL1	2	cryptic	chr6:30547264:30547352:clu_8237_-	-3.3965264	7.09E-12	7.95E-15	-7.08E-12	ENSG00000052841	chr6	30547264	30547352	cryptic_threeprime	.
chr6:clu_8237_-	9.24864793	1	1.70E-05	0.00637531	GNL1	2	cryptic	chr6:30547274:30547352:clu_8237_-	3.39652637	1	1	7.08E-12	ENSG00000104756	chr6	30547274	30547352	annotated	ENST00000376621+ENST00000462708+ENST00000464231
chr1:clu_14653_-	9.19568283	1	1.80E-05	0.00664182		2	annotated	chr1:175157957:175160341:clu_14653_-	1.98265221	0.99999995	1	4.56E-08	ENSG00000104756	chr1	175157957	175160341	unknown_strand	NA
chr1:clu_14653_-	9.19568283	1	1.80E-05	0.00664182		2	annotated	chr1:175158001:175160341:clu_14653_-	-1.9826522	4.64E-08	8.80E-10	-4.56E-08	ENSG00000162772	chr1	175158001	175160341	unknown_strand	NA
chr11:clu_50943_-	9.18899421	1	1.81E-05	0.00664182	CWC15	2	cryptic	chr11:94971483:94972055:clu_50943_-	3.47402451	1.00E-15	1.04E-12	1.04E-12	ENSG00000162772	chr11	94971483	94972055	cryptic_threeprime	.
chr11:clu_50943_-	9.18899421	1	1.81E-05	0.00664182	CWC15	2	cryptic	chr11:94971487:94972055:clu_50943_-	-3.4740245	1	1	-1.04E-12	ENSG00000140350	chr11	94971487	94972055	annotated	ENST00000279839+ENST00000539856+ENST00000542165+ENST00000542907+ENST00000621358
chr19:clu_78931_+	9.18590408	1	1.82E-05	0.00664182	NOP53	2	cryptic	chr19:47754631:47754709:clu_78931_+	3.04996798	1	1	5.41E-10	ENSG00000140350	chr19	47754631	47754709	annotated	ENST00000246802+ENST00000595143+ENST00000598681
chr19:clu_78931_+	9.18590408	1	1.82E-05	0.00664182	NOP53	2	cryptic	chr19:47754631:47754724:clu_78931_+	-3.049968	5.42E-10	1.22E-12	-5.41E-10	ENSG00000090273	chr19	47754631	47754724	cryptic_threeprime	.
chr11:clu_50220_-	9.13920297	1	1.91E-05	0.00691885	GANAB	2	cryptic	chr11:62626160:62626335:clu_50220_-	1.04903053	7.66E-05	0.00062372	0.00054715	ENSG00000090273	chr11	62626160	62626335	cryptic_threeprime	.
chr11:clu_50220_-	9.13920297	1	1.91E-05	0.00691885	GANAB	2	cryptic	chr11:62626165:62626335:clu_50220_-	-1.0490305	0.99992343	0.99937628	-0.0005471	ENSG00000170485	chr11	62626165	62626335	annotated	ENST00000346178+ENST00000356638+ENST00000528503+ENST00000532402+ENST00000534779+ENST00000540933+ENST00000648273
chr6:clu_45759_+	10.857384	2	1.93E-05	0.00692634	TUBB	3	annotated	chr6:30720563:30722537:clu_45759_+	-0.4849719	0.97727935	0.95422212	-0.0230572	ENSG00000170485	chr6	30720563	30722537	annotated	ENST00000327892
chr6:clu_45759_+	10.857384	2	1.93E-05	0.00692634	TUBB	3	annotated	chr6:30721898:30722537:clu_45759_+	-0.5615445	0.01573503	0.01423126	-0.0015038	ENSG00000170485	chr6	30721898	30722537	annotated	ENST00000330914
chr6:clu_45759_+	10.857384	2	1.93E-05	0.00692634	TUBB	3	annotated	chr6:30722214:30722537:clu_45759_+	1.04651644	0.00698562	0.03154662	0.024561	ENSG00000266412	chr6	30722214	30722537	annotated	ENST00000396384
chr1:clu_70195_+	10.8379201	2	1.96E-05	0.00700598	RASAL2	3	annotated	chr1:178467421:178470693:clu_70195_+	2.99387272	4.37E-14	3.61E-10	3.61E-10	ENSG00000266412	chr1	178467421	178470693	annotated	ENST00000433130
chr1:clu_70195_+	10.8379201	2	1.96E-05	0.00700598	RASAL2	3	annotated	chr1:178467421:178473075:clu_70195_+	-6.0275216	1	1	-3.67E-10	ENSG00000266412	chr1	178467421	178473075	annotated	ENST00000367649+ENST00000433130+ENST00000462775
chr1:clu_70195_+	10.8379201	2	1.96E-05	0.00700598	RASAL2	3	annotated	chr1:178470723:178473075:clu_70195_+	3.03364891	6.83E-16	5.88E-12	5.88E-12	ENSG00000134308	chr1	178470723	178473075	annotated	ENST00000433130
chr20:clu_53649_-	9.03238175	1	2.14E-05	0.00755594	TMX4	2	cryptic	chr20:8010315:8018879:clu_53649_-	0.63746364	9.04E-05	0.00032351	0.00023309	ENSG00000134308	chr20	8010315	8018879	cryptic_fiveprime	.
chr20:clu_53649_-	9.03238175	1	2.14E-05	0.00755594	TMX4	2	cryptic	chr20:8010315:8019438:clu_53649_-	-0.6374636	0.99990957	0.99967649	-0.0002331	ENSG00000104312	chr20	8010315	8019438	annotated	ENST00000246024+ENST00000462384+ENST00000527925
chr8:clu_15832_+	8.90713753	1	2.44E-05	0.00855088	MCPH1	2	cryptic	chr8:6445547:6455143:clu_15832_+	-0.3302186	0.76373101	0.62546438	-0.1382666	ENSG00000104312	chr8	6445547	6455143	annotated	ENST00000344683
chr8:clu_15832_+	8.90713753	1	2.44E-05	0.00855088	MCPH1	2	cryptic	chr8:6454859:6455143:clu_15832_+	0.33021862	0.23626899	0.37453562	0.13826663	ENSG00000104312	chr8	6454859	6455143	cryptic_fiveprime	.
chr1:clu_14390_-	10.5710536	2	2.56E-05	0.00893444	HDGF	3	cryptic	chr1:156745373:156748289:clu_14390_-	-0.1174691	0.03328786	0.02568594	-0.0076019	ENSG00000149131	chr1	156745373	156748289	cryptic_fiveprime	.
chr1:clu_14390_-	10.5710536	2	2.56E-05	0.00893444	HDGF	3	cryptic	chr1:156745373:156751343:clu_14390_-	0.15196627	0.95335259	0.9631136	0.00976101	ENSG00000149131	chr1	156745373	156751343	annotated	ENST00000357325+ENST00000469145+ENST00000495212+ENST00000537739
chr1:clu_14390_-	10.5710536	2	2.56E-05	0.00893444	HDGF	3	cryptic	chr1:156745373:156752229:clu_14390_-	-0.0344972	0.01335955	0.01120046	-0.0021591	ENSG00000146282	chr1	156745373	156752229	annotated	ENST00000368206+ENST00000471377
chr11:clu_86495_+	8.82644674	1	2.65E-05	0.00916362	TTC17	2	cryptic	chr11:43405717:43407138:clu_86495_+	-0.5898718	0.00016174	4.97E-05	-0.000112	ENSG00000146282	chr11	43405717	43407138	cryptic_fiveprime	.
chr11:clu_86495_+	8.82644674	1	2.65E-05	0.00916362	TTC17	2	cryptic	chr11:43405951:43407138:clu_86495_+	0.5898718	0.99983826	0.99995028	0.00011202	ENSG00000165644	chr11	43405951	43407138	annotated	ENST00000039989+ENST00000299240+ENST00000526774
chr8:clu_48087_-	8.80529718	1	2.71E-05	0.00929763	KCTD9	2	annotated	chr8:25439664:25440577:clu_48087_-	-0.104293	0.77185815	0.73306852	-0.0387896	ENSG00000165644	chr8	25439664	25440577	annotated	ENST00000221200+ENST00000522493+ENST00000523140
chr8:clu_48087_-	8.80529718	1	2.71E-05	0.00929763	KCTD9	2	annotated	chr8:25439792:25440577:clu_48087_-	0.104293	0.22814185	0.26693148	0.03878963	ENSG00000204536	chr8	25439792	25440577	annotated	ENST00000518067+ENST00000518997+ENST00000519665+ENST00000523294
chr1:clu_70845_+	8.7614594	1	2.84E-05	0.00966203	ATF3	2	cryptic	chr1:212608930:212615018:clu_70845_+	-0.105525	0.88245792	0.85874008	-0.0237178	ENSG00000204536	chr1	212608930	212615018	annotated	ENST00000341491+ENST00000366985+ENST00000465155+ENST00000613954
chr1:clu_70845_+	8.7614594	1	2.84E-05	0.00966203	ATF3	2	cryptic	chr1:212609271:212615018:clu_70845_+	0.10552499	0.11754208	0.14125992	0.02371784	ENSG00000124486	chr1	212609271	212615018	cryptic_fiveprime	.
chr15:clu_6193_-	8.7166917	1	2.98E-05	0.01005124	ANP32A	2	cryptic	chr15:68780139:68780410:clu_6193_-	-1.1194498	0.00010101	1.08E-05	-9.02E-05	ENSG00000124486	chr15	68780139	68780410	cryptic_threeprime	.
chr15:clu_6193_-	8.7166917	1	2.98E-05	0.01005124	ANP32A	2	cryptic	chr15:68780142:68780410:clu_6193_-	1.11944976	0.99989899	0.99998923	9.02E-05	ENSG00000063245	chr15	68780142	68780410	annotated	ENST00000267918+ENST00000409628+ENST00000465139+ENST00000483551+ENST00000486054
chr1:clu_67635_+	8.69636295	1	3.04E-05	0.01019134	NUDC	2	cryptic	chr1:26945686:26945930:clu_67635_+	0.35394061	0.00599868	0.0121007	0.00610202	ENSG00000063245	chr1	26945686	26945930	cryptic_threeprime	.
chr1:clu_67635_+	8.69636295	1	3.04E-05	0.01019134	NUDC	2	cryptic	chr1:26945686:26946130:clu_67635_+	-0.3539406	0.99400132	0.9878993	-0.006102	ENSG00000100644	chr1	26945686	26946130	annotated	ENST00000321265+ENST00000484772
chr2:clu_38859_+	10.2733954	2	3.45E-05	0.01149328	NPAS2	3	cryptic	chr2:100968428:100968551:clu_38859_+	0.10905493	0.0495102	0.05994288	0.01043268	ENSG00000100644	chr2	100968428	100968551	cryptic_threeprime	.
chr2:clu_38859_+	10.2733954	2	3.45E-05	0.01149328	NPAS2	3	cryptic	chr2:100968428:100970990:clu_38859_+	-0.2177974	0.62387195	0.54473865	-0.0791333	ENSG00000170348	chr2	100968428	100970990	annotated	ENST00000335681+ENST00000448812
chr2:clu_38859_+	10.2733954	2	3.45E-05	0.01149328	NPAS2	3	cryptic	chr2:100968716:100970990:clu_38859_+	0.10874248	0.32661785	0.39531847	0.06870063	ENSG00000170348	chr2	100968716	100970990	cryptic_fiveprime	.
chr10:clu_71917_-	10.2544746	2	3.52E-05	0.01162605	NCOA4	3	cryptic	chr10:46006597:46009411:clu_71917_-	0.35444138	0.50232961	0.51300256	0.01067296	ENSG00000083799	chr10	46006597	46009411	annotated	ENST00000578454+ENST00000579039+ENST00000580070+ENST00000581486+ENST00000583565+ENST00000585056+ENST00000585132
chr10:clu_71917_-	10.2544746	2	3.52E-05	0.01162605	NCOA4	3	cryptic	chr10:46006597:46010223:clu_71917_-	-0.6839572	0.01376569	0.00497689	-0.0087888	ENSG00000083799	chr10	46006597	46010223	novel annotated pair	ENST00000578454+ENST00000579039+ENST00000580070+ENST00000581486+ENST00000583565+ENST00000585056+ENST00000585132
chr10:clu_71917_-	10.2544746	2	3.52E-05	0.01162605	NCOA4	3	cryptic	chr10:46009551:46010223:clu_71917_-	0.32951578	0.48390471	0.48202055	-0.0018842	ENSG00000083799	chr10	46009551	46010223	annotated	ENST00000578454+ENST00000579039+ENST00000580070+ENST00000581486+ENST00000583565+ENST00000585056+ENST00000585132
chr2:clu_81559_-	8.50583903	1	3.72E-05	0.01209131	YWHAQ	2	annotated	chr11:57606547:57611717:clu_86633_+	1.50634806	1	1	2.48E-09	ENSG00000113851	chr2	9591515	9620642	annotated	ENST00000474715
chr2:clu_81559_-	8.50583903	1	3.72E-05	0.01209131	YWHAQ	2	annotated	chr11:57606547:57611828:clu_86633_+	-1.5063481	2.61E-09	1.28E-10	-2.48E-09	ENSG00000113851	chr2	9591515	9630159	annotated	ENST00000238081+ENST00000381844+ENST00000446619
chr8:clu_16746_+	10.2069573	2	3.69E-05	0.01209131	RIPK2	2	annotated	chr2:9591515:9620642:clu_81559_-	1.18780858	0.00575567	0.05862496	0.05286929	ENSG00000170525	chr8	89758233	89762829	annotated	ENST00000220751+ENST00000517696
chr8:clu_16746_+	10.2069573	2	3.69E-05	0.01209131	RIPK2	2	annotated	chr2:9591515:9630159:clu_81559_-	-1.1878086	0.99424433	0.94137504	-0.0528693	ENSG00000170525	chr8	89758233	89765341	annotated	ENST00000220751+ENST00000522965
chr11:clu_86633_+	8.49635579	1	3.75E-05	0.0121242	SERPING1	3	annotated	chr8:89758233:89762829:clu_16746_+	0.04901128	0.31510679	0.32933844	0.01423165	ENSG00000170525	chr8	89762982	89765341	annotated	ENST00000220751
chr11:clu_86633_+	8.49635579	1	3.75E-05	0.0121242	SERPING1	3	annotated	chr8:89758233:89765341:clu_16746_+	-0.0854738	0.30584721	0.27943645	-0.0264108	ENSG00000170525	chr11	57606547	57611717	annotated	ENST00000278407+ENST00000378323+ENST00000378324+ENST00000403558+ENST00000528996+ENST00000531133
chr11:clu_86633_+	8.49635579	1	3.75E-05	0.0121242	SERPING1	3	annotated	chr8:89762982:89765341:clu_16746_+	0.03646253	0.379046	0.39122512	0.01217911	ENSG00000170525	chr11	57606547	57611828	annotated	ENST00000340687
chr6:clu_9263_-	8.4827683	1	3.81E-05	0.0122105	RARS2	2	cryptic	chr6:87518152:87518630:clu_9263_-	0.59764576	0.00010275	0.00033945	0.00023671	ENSG00000147251	chr6	87518152	87518630	cryptic_threeprime	.
chr6:clu_9263_-	8.4827683	1	3.81E-05	0.0122105	RARS2	2	cryptic	chr6:87518264:87518630:clu_9263_-	-0.5976458	0.99989725	0.99966055	-0.0002367	ENSG00000147251	chr6	87518264	87518630	annotated	ENST00000369536
chr10:clu_72225_-	8.46380442	1	3.88E-05	0.01233321	COMTD1	2	cryptic	chr10:75234225:75234610:clu_72225_-	-17.38156	1	0.99741938	-0.0025806	ENSG00000058673	chr10	75234225	75234610	annotated	ENST00000372538+ENST00000460899+ENST00000469299+ENST00000470947+ENST00000494596
chr10:clu_72225_-	8.46380442	1	3.88E-05	0.01233321	COMTD1	2	cryptic	chr10:75234435:75234610:clu_72225_-	17.3815598	2.07E-18	0.00258062	0.00258062	ENSG00000058673	chr10	75234435	75234610	cryptic_threeprime	.
chr6:clu_8303_-	8.4597167	1	3.90E-05	0.01233321	CCHCR1	2	cryptic	chr6:31150556:31150725:clu_8303_-	-6.2138591	1.32E-16	5.29E-22	-1.32E-16	ENSG00000058673	chr6	31150556	31150725	cryptic_threeprime	.
chr6:clu_8303_-	8.4597167	1	3.90E-05	0.01233321	CCHCR1	2	cryptic	chr6:31150565:31150725:clu_8303_-	6.21385914	1	1	2.22E-16	ENSG00000145388	chr6	31150565	31150725	annotated	ENST00000376266+ENST00000396263+ENST00000396268+ENST00000451521+ENST00000509552+ENST00000512418+ENST00000652427+ENST00000652535
chrX:clu_344_+	8.41362867	1	4.09E-05	0.01285577	USP9X	2	cryptic	chrX:41170067:41170470:clu_344_+	-3.4714099	5.98E-15	5.77E-18	-5.97E-15	ENSG00000145388	chrX	41170067	41170470	cryptic_fiveprime	.
chrX:clu_344_+	8.41362867	1	4.09E-05	0.01285577	USP9X	2	cryptic	chrX:41170235:41170470:clu_344_+	3.47140986	1	1	6.11E-15	ENSG00000198363	chrX	41170235	41170470	annotated	ENST00000324545+ENST00000378308
chr19:clu_79396_+	8.39717755	1	4.17E-05	0.01298913	EPN1	2	annotated	chr14:61695839:61720379:clu_29177_+	-0.0504576	0.24446404	0.22630847	-0.0181556	ENSG00000198363	chr19	55678696	55685396	cryptic_fiveprime	.
chr19:clu_79396_+	8.39717755	1	4.17E-05	0.01298913	EPN1	2	annotated	chr14:61695839:61720382:clu_29177_+	0.05045756	0.75553596	0.77369153	0.01815557	ENSG00000198363	chr19	55678855	55685396	annotated	ENST00000085079+ENST00000270460+ENST00000411543
chr14:clu_29177_+	8.38171837	1	4.23E-05	0.0130204	HIF1A	2	annotated	chr14:75135006:75135663:clu_85337_-	-0.1123632	0.02588815	0.02078606	-0.0051021	ENSG00000106366	chr14	61695839	61720379	annotated	ENST00000394997
chr14:clu_29177_+	8.38171837	1	4.23E-05	0.0130204	HIF1A	2	annotated	chr14:75135006:75135760:clu_85337_-	0.11236324	0.97411185	0.97921394	0.00510208	ENSG00000106366	chr14	61695839	61720382	annotated	ENST00000323441+ENST00000337138
chr14:clu_85337_-	8.38423081	1	4.22E-05	0.0130204	TMED10	3	cryptic	chr16:50780044:50781246:clu_31321_+	0.0083305	0.50905989	0.51363676	0.00457687	ENSG00000106366	chr14	75135006	75135663	annotated	ENST00000555036
chr14:clu_85337_-	8.38423081	1	4.22E-05	0.0130204	TMED10	3	cryptic	chr16:50780044:50782325:clu_31321_+	0.00206659	0.01607466	0.01611791	4.32E-05	ENSG00000175782	chr14	75135006	75135760	annotated	ENST00000303575+ENST00000555873+ENST00000556969+ENST00000557670
chr14:clu_85337_-	8.38423081	1	4.22E-05	0.0130204	TMED10	3	cryptic	chr16:50781411:50782325:clu_31321_+	-0.0103971	0.47486545	0.47024533	-0.0046201	ENSG00000175782	chr16	50780044	50781246	annotated	ENST00000311559+ENST00000398568+ENST00000427738+ENST00000563629+ENST00000564326+ENST00000566206+ENST00000569418+ENST00000569891
chr16:clu_31321_+	10.0619805	2	4.27E-05	0.01303204	CYLD	2	cryptic	chr19:55678696:55685396:clu_79396_+	2.42484169	2.79E-13	3.56E-11	3.53E-11	ENSG00000116991	chr16	50780044	50782325	novel annotated pair	ENST00000311559+ENST00000398568+ENST00000427738+ENST00000563629+ENST00000564326+ENST00000566206+ENST00000569418+ENST00000569891
chr16:clu_31321_+	10.0619805	2	4.27E-05	0.01303204	CYLD	2	cryptic	chr19:55678855:55685396:clu_79396_+	-2.4248417	1	1	-3.53E-11	ENSG00000116991	chr16	50781411	50782325	annotated	ENST00000311559+ENST00000398568+ENST00000427738+ENST00000563629+ENST00000564326+ENST00000566206+ENST00000569418+ENST00000569891
chr3:clu_59699_-	8.35758648	1	4.34E-05	0.01317415	CRBN	2	cryptic	chr3:3172915:3174059:clu_59699_-	-2.2622478	2.59E-07	2.80E-09	-2.56E-07	ENSG00000071054	chr3	3172915	3174059	cryptic_threeprime	.
chr3:clu_59699_-	8.35758648	1	4.34E-05	0.01317415	CRBN	2	cryptic	chr3:3172925:3174059:clu_59699_-	2.26224782	0.99999974	1	2.56E-07	ENSG00000071054	chr3	3172925	3174059	annotated	ENST00000231948+ENST00000424814+ENST00000432408+ENST00000450014+ENST00000480249+ENST00000491834+ENST00000492178+ENST00000498700+ENST00000639284
chr10:clu_34135_+	12.5890801	4	4.63E-05	0.0138632	PFKFB3	5	cryptic	chr10:6221527:6221641:clu_34135_+	0.1717404	0.31134805	0.3239168	0.01256875	ENSG00000071054	chr10	6221527	6221641	annotated	ENST00000317350+ENST00000360521+ENST00000379775+ENST00000379785+ENST00000379789+ENST00000461744+ENST00000467491+ENST00000477914+ENST00000490474+ENST00000536985+ENST00000625260+ENST00000626882+ENST00000640683
chr10:clu_34135_+	12.5890801	4	4.63E-05	0.0138632	PFKFB3	5	cryptic	chr10:6221527:6222855:clu_34135_+	-0.041099	0.0017205	0.0014468	-0.0002737	ENSG00000132475	chr10	6221527	6222855	annotated	ENST00000317350+ENST00000360521+ENST00000379775+ENST00000379785+ENST00000379789+ENST00000450232+ENST00000461744+ENST00000467491+ENST00000477914+ENST00000490474+ENST00000536985+ENST00000625260+ENST00000626882+ENST00000640683
